id,marka,seri,model,yil,kilometre,vites_tipi,yakit_tipi,kasa_tipi,renk,motor_hacmi,motor_gucu,degisen_sayisi,boyali_sayisi,kimden,fiyat
19417,Seat,Leon,1.4 TSI FR,2016.0,67000.0,Düz,Benzin,Hatchback/5,Kırmızı,1300.0,113.0,0.0,0.0,Galeriden,1249000.0
19418,Seat,Ibiza,1.5 EcoTSI FR,2022.0,32000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1500.0,138.0,0.0,0.0,Galeriden,1295000.0
19419,Seat,Leon,1.6 TDI CR Style,2011.0,194000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598.0,105.0,2.0,4.0,Sahibinden,715000.0
19421,Seat,Cordoba,1.6 Signo,2000.0,270000.0,Düz,Benzin,Sedan,Bordo,1595.0,100.0,0.0,0.0,Galeriden,269750.0
19422,Seat,Leon,2.0 TFSI Sport Up,2006.0,222000.0,Düz,Benzin,Hatchback/5,Gri,1900.0,188.0,5.0,4.0,Galeriden,599000.0
19423,Seat,Leon,1.5 eTSI FR,2023.0,37000.0,Otomatik,Benzin,Hatchback/5,Gri,1500.0,138.0,0.0,0.0,Galeriden,1625000.0
19424,Seat,Ibiza,1.0 EcoTSI Style,2021.0,25000.0,Yarı Otomatik,Benzin,Hatchback/5,Mavi (metalik),999.0,110.0,0.0,0.0,Sahibinden,1060000.0
19425,Seat,Leon,1.9 TDI Style,2007.0,336000.0,Düz,Benzin,Hatchback/5,Siyah,1896.0,105.0,0.0,0.0,Galeriden,445000.0
19426,Seat,Cordoba,1.4 TDI Stylance,2006.0,381500.0,Düz,Benzin,Sedan,Gri,1422.0,75.0,0.0,0.0,Galeriden,269500.0
19428,Seat,Leon,1.6 TDI CR Style,2014.0,140000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1500.0,113.0,1.0,2.0,Galeriden,978000.0
19429,Seat,Leon,1.6 Stylance,2008.0,214000.0,Düz,LPG & Benzin,Hatchback/5,Siyah,1595.0,102.0,1.0,2.0,Sahibinden,570000.0
19431,Seat,Leon,1.5 EcoTSI Xcellence,2018.0,136750.0,Otomatik,Benzin,Hatchback/5,Mavi,1500.0,138.0,0.0,3.0,Galeriden,1249750.0
19435,Audi,TT,2.0 TFSI,2008.0,193000.0,Otomatik,Benzin,Coupe,Beyaz,1900.0,213.0,4.0,0.0,Galeriden,848000.0
19436,Audi,A4,A4 Sedan 2.0 TDI,2014.0,271000.0,Otomatik,Dizel,Sedan,Siyah,1968.0,177.0,0.0,1.0,Sahibinden,970000.0
19437,Audi,A3,A3 Sportback 1.6 Sportback Attraction,2011.0,216000.0,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1595.0,102.0,0.0,0.0,Sahibinden,790000.0
19440,Audi,A5,A5 Sportback 1.4 TFSI Sport,2017.0,94000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1300.0,138.0,0.0,0.0,Galeriden,2380000.0
19441,Audi,A5,A5 Sportback 2.0 TDI Quattro,2013.0,253000.0,Otomatik,Benzin,Hatchback/5,Siyah,1900.0,188.0,0.0,2.0,Galeriden,1475000.0
19442,Audi,A5,A5 Sportback 1.4 TFSI Sport,2017.0,86000.0,Otomatik,Benzin,Hatchback/5,Siyah,1300.0,138.0,0.0,1.0,Galeriden,2175000.0
19443,Audi,A4,A4 Sedan 2.0 TDI,2014.0,177000.0,Otomatik,Dizel,Sedan,Beyaz,1968.0,150.0,0.0,1.0,Galeriden,1230000.0
19444,Audi,A5,A5 Sportback 2.0 TDI Quattro,2016.0,210000.0,Yarı Otomatik,Dizel,Hatchback/5,Siyah,1968.0,190.0,4.0,4.0,Galeriden,1325000.0
19445,Audi,A6,A6 Sedan 2.0 TDI,2015.0,197000.0,Otomatik,Dizel,Sedan,Siyah,1900.0,188.0,0.0,3.0,Galeriden,1830000.0
19449,Audi,A3,A3 Sportback 35 TFSI Advanced,2024.0,16750.0,Otomatik,Benzin,Hatchback/5,Gri,1500.0,138.0,0.0,0.0,Galeriden,2340000.0
19450,Audi,A4,A4 Sedan 1.6,2003.0,355000.0,Düz,Benzin,Sedan,Gri,1595.0,102.0,0.0,0.0,Galeriden,309000.0
19452,Audi,A3,A3 Sedan 1.6 TDI Design Line,2018.0,144000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,113.0,0.0,2.0,Galeriden,1395000.0
19453,Audi,A3,A3 Sportback 1.6 Attraction,2008.0,379000.0,Yarı Otomatik,LPG & Benzin,Hatchback/3,Kırmızı,1595.0,102.0,1.0,5.0,Sahibinden,575000.0
19454,Audi,A3,A3 Sedan 1.6 TDI Sport Line,2017.0,110000.0,Otomatik,Benzin,Sedan,Siyah,1500.0,113.0,0.0,0.0,Galeriden,1600000.0
19455,Seat,Leon,1.6 TDI CR Style,2013.0,189000.0,Otomatik,Benzin,Hatchback/5,Mavi,1500.0,113.0,2.0,6.0,Galeriden,725000.0
19456,Audi,A4,A4 Sedan 1.8 TFSI,2008.0,215000.0,Otomatik,Benzin,Sedan,Gri,1700.0,163.0,0.0,0.0,Galeriden,768500.0
19458,Audi,A3,A3 Sedan 1.6 TDI Ambiente,2015.0,224000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,113.0,1.0,2.0,Galeriden,1105000.0
19459,Audi,A6,A6 Sedan 2.0 TFSI Quattro,2018.0,154000.0,Otomatik,Benzin,Sedan,Siyah,1900.0,263.0,0.0,0.0,Galeriden,2650000.0
19460,Audi,A5,A5 Sportback 2.0 TDI,2015.0,268000.0,Otomatik,Dizel,Hatchback/5,Beyaz,1968.0,177.0,1.0,0.0,Galeriden,1370000.0
19461,Audi,A3,A3 Sportback 1.6 TDI Design Line,2017.0,139500.0,Otomatik,Benzin,Hatchback/5,Beyaz,1500.0,113.0,0.0,0.0,Galeriden,1397000.0
19465,Audi,A3,A3 Sedan 1.6 TDI Sport Line,2016.0,135000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1598.0,110.0,0.0,0.0,Sahibinden,1445000.0
19467,Audi,A5,A5 Sportback 2.0 TDI Quattro,2013.0,198000.0,Otomatik,Benzin,Hatchback/5,Siyah,1900.0,188.0,4.0,6.0,Galeriden,1220000.0
19468,Audi,A6,A6 Sedan 2.0 TDI,2012.0,389000.0,Otomatik,Benzin,Sedan,Beyaz,1968.0,177.0,3.0,7.0,Galeriden,1095000.0
19471,Audi,A3,A3 Sedan 1.6 TDI Attraction,2014.0,99800.0,Otomatik,Benzin,Sedan,Siyah,1500.0,113.0,0.0,1.0,Galeriden,1169000.0
19472,Audi,A5,A5 Sportback 40 TDI Quattro S Line,2020.0,67515.0,Otomatik,Benzin,Hatchback/5,Siyah,1900.0,213.0,0.0,2.0,Galeriden,3325000.0
19474,Audi,A4,A4 Sedan 1.8,2000.0,285000.0,Otomatik,LPG & Benzin,Sedan,Siyah,1781.0,125.0,0.0,4.0,Sahibinden,445000.0
19475,Audi,A3,A3 Sportback 1.6 TDI Ambition,2014.0,158000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1500.0,113.0,3.0,1.0,Galeriden,925000.0
19476,Audi,A5,A5 Sportback 40 TDI Quattro S Line,2021.0,90000.0,Otomatik,Benzin,Hatchback/5,Siyah,1900.0,213.0,0.0,3.0,Galeriden,3250000.0
19481,Audi,A3,A3 Sportback 1.4 TFSI Ambition,2015.0,174000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1300.0,113.0,0.0,0.0,Galeriden,1350000.0
19483,Audi,A4,A4 Sedan 2.0 TDI,2013.0,205000.0,Otomatik,Benzin,Sedan,Beyaz,1968.0,177.0,0.0,1.0,Galeriden,1210000.0
19484,Tofaş,Şahin,S,1996.0,99999.0,Düz,Benzin,Sedan,Beyaz,1500.0,88.0,0.0,0.0,Galeriden,165000.0
19485,Audi,A3,A3 Sportback 1.6 TDI Dynamic,2018.0,100500.0,Düz,Dizel,Hatchback/5,Mavi,1598.0,116.0,0.0,0.0,Sahibinden,1330000.0
19487,Audi,A3,A3 Sportback 1.6 FSI,2006.0,328000.0,Düz,Benzin,Hatchback/3,Siyah,1500.0,113.0,0.0,0.0,Galeriden,439000.0
19488,Tofaş,Doğan,SLX,1994.0,253856.0,Düz,LPG & Benzin,Sedan,Yeşil,1581.0,83.0,0.0,0.0,Sahibinden,205000.0
19490,Audi,A5,A5 Sportback 1.4 TFSI Sport,2017.0,187000.0,Otomatik,Benzin,Hatchback/5,Mavi,1300.0,138.0,0.0,3.0,Galeriden,2125000.0
19491,Audi,A6,A6 Sedan 40 TDI Quattro Design,2022.0,105000.0,Otomatik,Benzin,Sedan,Lacivert,1900.0,213.0,0.0,0.0,Galeriden,4750000.0
19492,Audi,A3,A3 Sportback 1.6 TDI Attraction,2011.0,149435.0,Otomatik,Dizel,Hatchback/5,Beyaz,1500.0,113.0,0.0,0.0,Galeriden,925000.0
19493,Audi,A3,A3 Sportback 1.6 Ambiente,2007.0,262000.0,Otomatik,Benzin,Hatchback/5,Siyah,1500.0,113.0,3.0,4.0,Galeriden,549500.0
19494,Tofaş,Şahin,1.6,1991.0,168000.0,Düz,Benzin,Sedan,Bej,1581.0,88.0,2.0,0.0,Galeriden,160000.0
19495,Tofaş,Doğan,SLX ie,2000.0,280000.0,Düz,Benzin,Sedan,Bordo,1581.0,96.0,0.0,0.0,Galeriden,235000.0
19496,Tofaş,Doğan,1.6 ie,2000.0,91139.0,Düz,Benzin,Sedan,Gri,1500.0,88.0,2.0,3.0,Galeriden,270000.0
19498,Tofaş,Şahin,S,1997.0,37000.0,Düz,Benzin,Sedan,Beyaz,1500.0,88.0,1.0,0.0,Galeriden,210000.0
19500,Tofaş,Şahin,S,1995.0,104000.0,Düz,Benzin,Sedan,Beyaz,1500.0,88.0,2.0,0.0,Galeriden,239000.0
19503,Tofaş,Doğan,SLX ie,1998.0,200000.0,Düz,LPG & Benzin,Sedan,Bordo,1581.0,96.0,1.0,0.0,Sahibinden,259000.0
19504,Tofaş,Şahin,1.6,1995.0,150000.0,Düz,Benzin,Sedan,Bordo,1581.0,88.0,0.0,0.0,Galeriden,155000.0
19506,Tofaş,Doğan,SLX,1994.0,89000.0,Düz,Benzin,Sedan,Turkuaz,1581.0,83.0,0.0,0.0,Galeriden,245000.0
19507,Tofaş,Doğan,SLX,1998.0,103000.0,Düz,Benzin,Sedan,Gri,1500.0,88.0,0.0,0.0,Galeriden,420000.0
19508,Tofaş,Doğan,SLX,1994.0,89000.0,Düz,Benzin,Sedan,Turkuaz,1581.0,83.0,0.0,0.0,Galeriden,245000.0
19510,Tofaş,Kartal,1.6 ie,2000.0,100000.0,Düz,Benzin,Station wagon,Beyaz,1500.0,88.0,0.0,0.0,Galeriden,195000.0
19511,Tofaş,Şahin,1.6,1993.0,90000.0,Düz,Benzin,Sedan,Beyaz,1581.0,88.0,2.0,0.0,Galeriden,169000.0
19516,Tofaş,Şahin,1.6,1996.0,141000.0,Düz,Benzin,Sedan,Beyaz,1581.0,88.0,0.0,0.0,Galeriden,215000.0
19520,Tofaş,Şahin,S,1997.0,123456.0,Düz,Benzin,Sedan,Beyaz,1500.0,88.0,0.0,0.0,Galeriden,235000.0
19522,Tofaş,Şahin,S,1997.0,49000.0,Düz,Benzin,Sedan,Mavi,1581.0,80.0,0.0,1.0,Sahibinden,175000.0
19525,Tofaş,Doğan,SLX,1996.0,185000.0,Düz,Benzin,Sedan,Gri,1500.0,88.0,0.0,0.0,Galeriden,235000.0
19529,Tofaş,Kartal,S,1997.0,197000.0,Düz,LPG & Benzin,Station wagon,Mavi (metalik),1581.0,83.0,0.0,0.0,Sahibinden,280000.0
19533,Renault,Clio,1.2 Joy,2014.0,96500.0,Düz,Benzin,Hatchback/5,Beyaz,1149.0,75.0,0.0,5.0,Sahibinden,580000.0
19534,Renault,Symbol,1.5 dCi Expression,2009.0,157500.0,Düz,Dizel,Sedan,Gri (Gümüş),1461.0,65.0,0.0,4.0,Sahibinden,545000.0
19535,Renault,Megane,2.0 RXT,1998.0,170750.0,Düz,LPG & Benzin,Sedan,Gri,1998.0,115.0,0.0,1.0,Sahibinden,355000.0
19536,Renault,Clio,1.5 dCi Expression,2004.0,290000.0,Düz,Dizel,Hatchback/5,Beyaz,1461.0,65.0,0.0,4.0,Sahibinden,370000.0
19537,Renault,R 19,1.6 Europa RT,2000.0,266000.0,Düz,LPG & Benzin,Sedan,Gri,1598.0,90.0,0.0,0.0,Sahibinden,235000.0
19538,Tofaş,Kartal,Kartal 5 Vites,1994.0,280000.0,Düz,LPG & Benzin,Station wagon,Beyaz,1581.0,83.0,0.0,0.0,Sahibinden,185000.0
19539,Renault,Megane,1.6 Dynamique,2005.0,390000.0,Düz,LPG & Benzin,Sedan,Yeşil (metalik),1598.0,115.0,2.0,2.0,Sahibinden,300000.0
19540,Renault,Fluence,1.5 dCi Joy,2013.0,206500.0,Düz,Dizel,Sedan,Beyaz,1461.0,90.0,0.0,4.0,Sahibinden,635000.0
19541,Renault,Fluence,1.5 dCi Extreme,2011.0,164000.0,Düz,Dizel,Sedan,Gri,1461.0,85.0,0.0,2.0,Sahibinden,600000.0
19546,Renault,Megane,1.4 Authentique,2005.0,152000.0,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1390.0,98.0,1.0,1.0,Sahibinden,385555.0
19547,Renault,Symbol,1.5 dCi Expression,2011.0,180000.0,Düz,Dizel,Sedan,Beyaz,1461.0,85.0,3.0,1.0,Sahibinden,430000.0
19549,Renault,R 12,TX,1987.0,155000.0,Düz,LPG & Benzin,Sedan,Beyaz,1397.0,72.0,0.0,0.0,Galeriden,175000.0
19551,Renault,Megane,1.5 Blue DCI Joy,2022.0,70000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1461.0,115.0,0.0,0.0,Galeriden,1260000.0
19552,Renault,Megane,1.5 dCi Touch,2017.0,142000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,113.0,0.0,0.0,Galeriden,1040000.0
19553,Renault,Clio,1.5 dCi Joy,2015.0,158000.0,Düz,Dizel,Hatchback/5,Beyaz,1461.0,75.0,1.0,0.0,Galeriden,558000.0
19554,Renault,Megane,1.5 dCi Expression,2008.0,225000.0,Otomatik,Benzin,Sedan,Bej,1461.0,100.0,0.0,1.0,Galeriden,465000.0
19556,Renault,Megane,1.5 dCi Touch,2016.0,192000.0,Düz,Benzin,Hatchback/5,Beyaz,1461.0,110.0,0.0,0.0,Galeriden,770000.0
19557,Renault,Clio,1.5 dCi Joy,2015.0,283000.0,Düz,Benzin,Hatchback/5,Beyaz,1461.0,75.0,0.0,0.0,Galeriden,519000.0
19558,Renault,R 12,Toros,1993.0,100000.0,Düz,LPG & Benzin,Station wagon,Beyaz,1397.0,72.0,0.0,0.0,Galeriden,285000.0
19559,Renault,R 19,1.6 Europa RT,1996.0,200000.0,Düz,LPG & Benzin,Sedan,Mavi,1598.0,90.0,0.0,2.0,Galeriden,175000.0
19560,Renault,R 12,Toros,1994.0,62000.0,Düz,Benzin,Station wagon,Kırmızı,1397.0,72.0,0.0,0.0,Galeriden,172500.0
19561,Renault,Megane,1.3 TCe Joy Comfort,2020.0,75500.0,Düz,Benzin,Sedan,Beyaz,1500.0,138.0,0.0,0.0,Galeriden,1085000.0
19562,Renault,Clio,1.5 BlueDCI Joy,2020.0,126000.0,Düz,Dizel,Hatchback/5,Beyaz,1461.0,85.0,1.0,2.0,Galeriden,785000.0
19563,Renault,Clio,1.6 Dynamique,2007.0,210000.0,Otomatik,Benzin,Hatchback/5,Lacivert,1598.0,110.0,0.0,1.0,Galeriden,532500.0
19564,Renault,Clio,1.4 RNA,2001.0,270000.0,Düz,Benzin,Sedan,Gri,1390.0,75.0,0.0,0.0,Galeriden,259000.0
19565,Renault,Clio,1.4,2001.0,98000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1390.0,98.0,0.0,0.0,Galeriden,440000.0
19567,Renault,Megane,1.3 TCe Joy Comfort,2023.0,33800.0,Otomatik,Benzin,Sedan,Mavi,1300.0,138.0,1.0,0.0,Galeriden,965000.0
19568,Renault,R 19,1.4 Europa RL,1996.0,340000.0,Düz,Benzin,Sedan,Kırmızı,1397.0,80.0,0.0,0.0,Galeriden,175000.0
19569,Renault,Clio,1.6 Dynamique,2010.0,223000.0,Otomatik,Benzin,Hatchback/5,Kahverengi,1598.0,110.0,0.0,0.0,Galeriden,433000.0
19570,Renault,Symbol,1.5 dCi Joy,2016.0,192500.0,Düz,Benzin,Sedan,Beyaz,1461.0,90.0,1.0,6.0,Galeriden,499500.0
19572,Renault,Latitude,1.5 dCi Expression,2012.0,295000.0,Düz,Benzin,Sedan,Beyaz,1461.0,110.0,1.0,5.0,Galeriden,485000.0
19573,Renault,Symbol,1.2 Authentique,2012.0,144000.0,Düz,Benzin,Sedan,Gri,1149.0,75.0,0.0,0.0,Galeriden,469000.0
19574,Renault,R 9,1.4 Broadway,1994.0,251000.0,Düz,Benzin,Sedan,Mavi,1390.0,83.0,1.0,0.0,Galeriden,210000.0
19575,Renault,R 9,1.4 Broadway,1993.0,390000.0,Düz,Benzin,Sedan,Yeşil,1390.0,83.0,0.0,0.0,Galeriden,169900.0
19576,Renault,Clio,1.4 Alize,2005.0,230000.0,Düz,Benzin,Sedan,Gri,1390.0,98.0,1.0,3.0,Galeriden,367500.0
19577,Renault,R 9,1.4 Broadway RNi,1999.0,345000.0,Düz,Benzin,Sedan,Gri,1397.0,72.0,0.0,0.0,Galeriden,210000.0
19578,Renault,Clio,1.4 RNA,2002.0,295000.0,Düz,Benzin,Sedan,Beyaz,1390.0,75.0,0.0,0.0,Galeriden,298500.0
19579,Renault,Megane,1.6 Sportway,2005.0,289000.0,Düz,Benzin,Sedan,Siyah,1598.0,115.0,0.0,0.0,Galeriden,287000.0
19580,Renault,Symbol,1.5 dCi Joy,2015.0,256000.0,Düz,Benzin,Sedan,Beyaz,1461.0,75.0,1.0,6.0,Galeriden,459000.0
19581,Renault,Fluence,1.5 dCi Touch,2014.0,226000.0,Düz,Benzin,Sedan,Beyaz,1461.0,110.0,1.0,3.0,Galeriden,595000.0
19582,Dacia,Logan,1.4 Ambiance,2011.0,150200.0,Düz,LPG & Benzin,Sedan,Bordo,1390.0,75.0,3.0,4.0,Sahibinden,335000.0
19583,Renault,Symbol,1.4 Authentique,2009.0,219000.0,Düz,Benzin,Sedan,Şampanya,1390.0,75.0,0.0,0.0,Galeriden,320000.0
19584,Dacia,Logan,1.6 Ambiance,2012.0,274000.0,Düz,LPG & Benzin,Sedan,Siyah,1598.0,90.0,3.0,8.0,Sahibinden,395000.0
19585,Dacia,Logan,1.5 dCi Ambiance,2006.0,247700.0,Düz,Dizel,Sedan,Kırmızı,1461.0,70.0,0.0,6.0,Sahibinden,350000.0
19587,Dacia,Logan,1.5 dCi Ambiance,2007.0,195000.0,Düz,Dizel,Sedan,Gri (Gümüş),1461.0,70.0,0.0,3.0,Sahibinden,315000.0
19588,Dacia,Sandero,1.5 dCi Stepway,2018.0,183000.0,Yarı Otomatik,Dizel,Hatchback/5,Mavi,1461.0,90.0,0.0,2.0,Sahibinden,760000.0
19589,Dacia,Logan,1.5 dCi Black Line,2012.0,572000.0,Düz,Dizel,Sedan,Beyaz,1461.0,75.0,0.0,0.0,Sahibinden,340000.0
19591,Dacia,Solenza,1.4 Scala,2004.0,192000.0,Düz,LPG & Benzin,Sedan,Gri,1390.0,75.0,0.0,0.0,Sahibinden,250000.0
19593,Dacia,Logan,1.4 Ambiance,2009.0,196000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1390.0,75.0,1.0,2.0,Sahibinden,380000.0
19594,Dacia,Sandero,1.5 dCi Stepway,2017.0,137250.0,Düz,Benzin,Hatchback/5,Kırmızı,1461.0,90.0,0.0,0.0,Galeriden,785000.0
19595,Dacia,Sandero,1.2 Ambiance,2014.0,52000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1149.0,75.0,2.0,1.0,Sahibinden,595000.0
19596,Dacia,Sandero,1.5 dCi Stepway,2011.0,146000.0,Düz,Benzin,Hatchback/5,Gri,1461.0,70.0,1.0,0.0,Galeriden,560000.0
19597,Dacia,Logan,1.4,2005.0,280000.0,Düz,LPG & Benzin,Sedan,Beyaz,1390.0,75.0,0.0,2.0,Sahibinden,260000.0
19598,Dacia,Sandero,1.5 dCi Stepway,2015.0,217000.0,Düz,Dizel,Hatchback/5,Kırmızı,1461.0,90.0,1.0,3.0,Galeriden,575000.0
19600,Dacia,Solenza,1.4 Rapsodie,2004.0,205000.0,Düz,LPG & Benzin,Sedan,Gri,1390.0,75.0,0.0,2.0,Sahibinden,260000.0
19601,Dacia,Lodgy,1.5 BlueDCI Laureate,2019.0,148000.0,Düz,Dizel,MPV,Beyaz,1461.0,95.0,0.0,4.0,Sahibinden,750000.0
19604,Dacia,Sandero,1.5 dCi Stepway,2016.0,206000.0,Düz,Dizel,Hatchback/5,Kırmızı,1461.0,90.0,0.0,3.0,Sahibinden,630000.0
19607,Dacia,Solenza,1.4 Rapsodie,2004.0,179000.0,Düz,LPG & Benzin,Sedan,Bordo,1390.0,75.0,0.0,0.0,Sahibinden,195500.0
19608,Dacia,Logan,1.4 Ambiance,2010.0,256000.0,Düz,Benzin,Sedan,Mavi,1390.0,75.0,2.0,5.0,Sahibinden,350000.0
19609,Dacia,Sandero,1.5 dCi Stepway,2012.0,236000.0,Düz,Dizel,Hatchback/5,Füme,1461.0,90.0,0.0,0.0,Sahibinden,505000.0
19615,Dacia,Logan,1.5 dCi Ambiance,2009.0,214000.0,Düz,Dizel,Sedan,Gri (Gümüş),1461.0,70.0,2.0,0.0,Sahibinden,330000.0
19616,Dacia,Sandero,1.5 dCi Stepway,2015.0,130000.0,Düz,Dizel,Hatchback/5,Gri,1461.0,90.0,0.0,0.0,Sahibinden,715000.0
19618,Dacia,Sandero,1.5 dCi Stepway,2017.0,141000.0,Düz,Dizel,Hatchback/5,Mavi,1461.0,90.0,4.0,0.0,Sahibinden,600000.0
19619,Dacia,Sandero,1.0 Ambiance,2017.0,103000.0,Düz,LPG & Benzin,Hatchback/5,Bordo,999.0,75.0,0.0,0.0,Sahibinden,610000.0
19620,Dacia,Sandero,1.4 Ambiance,2009.0,249000.0,Düz,LPG & Benzin,Hatchback/5,Gri,1390.0,75.0,2.0,4.0,Sahibinden,370000.0
19622,Dacia,Sandero,1.5 dCi Stepway,2015.0,132000.0,Düz,Dizel,Hatchback/5,Kırmızı,1461.0,90.0,2.0,5.0,Sahibinden,520000.0
19623,Dacia,Logan,1.4 Ambiance,2005.0,294000.0,Düz,LPG & Benzin,Sedan,Gri,1390.0,75.0,0.0,0.0,Sahibinden,290000.0
19625,Dacia,Logan,1.4 Ambiance,2006.0,187000.0,Düz,LPG & Benzin,Sedan,Kırmızı,1390.0,75.0,2.0,1.0,Sahibinden,310000.0
19627,Dacia,Lodgy,1.5 BlueDCI Ambiance,2021.0,101000.0,Düz,Benzin,MPV,Beyaz,1461.0,95.0,0.0,3.0,Galeriden,818900.0
19628,Dacia,Lodgy,1.5 dCi Stepway,2018.0,221000.0,Düz,Dizel,MPV,Beyaz,1461.0,110.0,0.0,2.0,Sahibinden,675000.0
19629,Nissan,Almera,2.0 D GX,2000.0,207000.0,Düz,Dizel,Hatchback/5,Gri (Gümüş),2250.0,88.0,0.0,0.0,Sahibinden,320000.0
19630,Dacia,Lodgy,1.5 dCi Laureate,2013.0,201000.0,Düz,Dizel,MPV,Beyaz,1461.0,90.0,0.0,2.0,Sahibinden,615000.0
19631,Dacia,Sandero,1.5 dCi Stepway,2012.0,200000.0,Düz,Dizel,Hatchback/5,Bordo,1461.0,90.0,0.0,2.0,Sahibinden,535000.0
19632,Dacia,Logan,1.4,2007.0,142000.0,Düz,Benzin,Sedan,Gri (Gümüş),1390.0,75.0,0.0,0.0,Sahibinden,375000.0
19635,Nissan,Micra,1.2 Match,2015.0,80000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1198.0,80.0,0.0,0.0,Galeriden,749000.0
19636,Nissan,Primera,1.6 Comfort,2000.0,247000.0,Düz,LPG & Benzin,Sedan,Bordo,1597.0,100.0,0.0,5.0,Sahibinden,355000.0
19638,Nissan,Micra,1.2 Match,2015.0,110000.0,Otomatik,Benzin,Hatchback/5,Mavi,1200.0,88.0,1.0,4.0,Galeriden,779750.0
19639,Nissan,Primera,1.6 Tekna Plus,2007.0,210000.0,Düz,LPG & Benzin,Sedan,Bordo,1596.0,109.0,1.0,0.0,Sahibinden,335000.0
19644,Nissan,Primera,1.6 Comfort,2000.0,282000.0,Düz,LPG & Benzin,Sedan,Mavi,1597.0,100.0,2.0,0.0,Sahibinden,320000.0
19645,Nissan,Micra,1.2 Passion,2009.0,144000.0,Otomatik,Benzin,Hatchback/5,Siyah,1240.0,80.0,2.0,0.0,Sahibinden,575000.0
19646,Nissan,Almera,1.5 Tekna,2005.0,182000.0,Düz,LPG & Benzin,Hatchback/5,Siyah,1498.0,98.0,0.0,0.0,Sahibinden,370000.0
19647,Nissan,Primera,1.6 Comfort,2000.0,345000.0,Düz,LPG & Benzin,Sedan,Bordo,1500.0,88.0,1.0,0.0,Galeriden,379750.0
19648,Nissan,Almera,1.5 Tekna,2006.0,301000.0,Düz,LPG & Benzin,Hatchback/5,Altın,1498.0,98.0,1.0,1.0,Galeriden,285000.0
19649,Nissan,Note,1.5 dCi Tekna,2008.0,273000.0,Düz,Dizel,Hatchback/5,Füme,1461.0,86.0,0.0,0.0,Sahibinden,375000.0
19650,Nissan,Micra,1.2 Visia,2005.0,209500.0,Düz,LPG & Benzin,Hatchback/5,Mavi,1240.0,80.0,1.0,3.0,Sahibinden,409500.0
19651,Nissan,Micra,1.2 Tekna,2008.0,258000.0,Düz,Benzin,Hatchback/5,Kırmızı,1300.0,88.0,1.0,1.0,Galeriden,405000.0
19652,Nissan,Primera,1.6 Tekna,2004.0,326000.0,Düz,LPG & Benzin,Sedan,Bej,1596.0,109.0,0.0,1.0,Sahibinden,378000.0
19653,Nissan,Micra,1.2 Tekna,2005.0,112000.0,Düz,Benzin,Hatchback/5,Yeşil,1240.0,80.0,1.0,1.0,Sahibinden,465000.0
19657,Nissan,Micra,1.2 Mood,2006.0,208000.0,Düz,Benzin,Hatchback/5,Kahverengi,1240.0,65.0,1.0,6.0,Sahibinden,305000.0
19658,Nissan,Primera,1.6 Special Edition,1999.0,232000.0,Düz,LPG & Benzin,Sedan,Lacivert,1597.0,100.0,1.0,1.0,Sahibinden,295000.0
19659,Nissan,Almera,1.5 Tekna,2006.0,256000.0,Düz,LPG & Benzin,Sedan,Siyah,1498.0,98.0,1.0,3.0,Sahibinden,375000.0
19660,Nissan,Note,1.5 dCi Visia,2012.0,256000.0,Düz,Dizel,Hatchback/5,Şampanya,1461.0,86.0,3.0,1.0,Sahibinden,430000.0
19663,Nissan,Primera,1.6 Comfort,2000.0,355000.0,Düz,LPG & Benzin,Sedan,Beyaz,1597.0,100.0,1.0,6.0,Sahibinden,290000.0
19665,Nissan,Pulsar,1.5 Tekna,2016.0,209000.0,Düz,Dizel,Hatchback/5,Beyaz,1461.0,110.0,2.0,8.0,Sahibinden,470000.0
19666,Nissan,Note,1.5 dCi Tekna,2010.0,134000.0,Düz,Dizel,Hatchback/5,Gri (metalik),1461.0,86.0,0.0,2.0,Sahibinden,565000.0
19668,Nissan,Primera,1.6 Tekna,2005.0,281000.0,Düz,LPG & Benzin,Sedan,Mavi,1596.0,109.0,0.0,3.0,Sahibinden,435000.0
19669,Nissan,Almera,1.5 Tekna,2005.0,246000.0,Düz,LPG & Benzin,Sedan,Mavi,1498.0,98.0,1.0,4.0,Sahibinden,375000.0
19672,Nissan,Micra,1.2 Visia,2005.0,194600.0,Düz,Benzin,Hatchback/5,Füme,1240.0,80.0,0.0,0.0,Sahibinden,408000.0
